Protein	Protein State	Deut Time	MS File	Start Idx	End Idx	z	maxD	#D left	#D right	Start RT	End RT	Confidence	Theor mono m/z	mono inty	m+1 inty	m+2 inty	...
	apo BRD4(1-477) wt	1s	N66428_23_01_06	161	172	2	9	0.0194	0.0000	9.58	9.88	High	709.8396	976647.0000	706983.0423	304566.0294	92307.1873	22145.3794	4515.5114	1534.9758	760.0366	566.3018	715.3285	611.0098	12086.0718	7898.4193	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	162	173	2	9	0.0194	0.0000	9.58	9.88	High	709.8396	976647.0000	706983.0423	304566.0294	92307.1873	22145.3794	4515.5114	1534.9758	760.0366	566.3018	715.3285	611.0098	12086.0718	7898.4193	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	165	172	1	6	0.0026	0.0000	6.74	7.04	High	949.4183	130624.0000	56090.4858	16854.4525	4006.3209	775.3527	406.6117	183.3739	147.4964	518.2306	163.4419	257.1221	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	196	209	2	10	0.0292	0.0000	7.23	7.45	Medium	735.3652	29080.0000	22629.0190	10299.9155	3174.0175	1344.9528	730.8272	772.9818	535.1412	453.0507	387.8221	424.2081	424.2081	649.1804	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	233	239	1	4	-787.9891	0.0000	0.00	0.00	Low	787.4382	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	306	316	2	6	0.0002	0.0000	7.89	7.94	Medium	582.3190	204801.0000	144815.4168	44241.5161	9600.1934	2043.7912	603.1371	768.7655	109.3772	259.3802	17581.6041	10409.5847	2709.4296	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	323	349	4	19	0.0013	0.0000	3.03	3.32	Medium	746.6454	32310.9909	53390.0000	39552.6741	20238.2602	9231.1298	3907.2013	1229.3509	263.1414	244.4038	209.3725	67.6184	422.8185	74.1358	29.3285	263.9561	84.7266	232.1836	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	350	364	2	13	0.0103	0.0000	11.42	11.60	Medium	834.4119	10947.0000	7584.9756	4889.9440	2458.0011	718.9424	259.0798	265.9285	132.9642	134.9687	166.0383	266.9307	113.9216	186.9183	146.9957	165.0360	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	356	364	1	7	0.0004	0.0000	9.44	9.55	Medium	983.4359	86398.0000	36457.6225	17874.1754	4851.5242	1352.6260	644.6726	213.5725	204.3441	168.7487	325.6322	8852.7134	3964.2754	1479.1875	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	358	364	1	5	0.0025	0.0000	7.52	7.71	Medium	777.4175	46537.0000	14467.0527	4309.6521	889.7667	560.2761	2339.8095	759.8167	1977.6538	1151.0869	825.8569	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	365	371	1	5	0.0067	0.0000	3.03	3.10	Medium	772.4464	121390.0000	38503.6077	8103.7804	1748.5643	231.5366	29.6367	0.0000	81.5009	16.6706	29.6367	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	365	381	2	13	0.0049	0.0000	10.60	10.70	Medium	1020.0305	73418.5437	88927.0000	54554.3772	17239.9105	4833.4169	1705.6724	553.6311	297.1696	223.8949	203.5409	109.9121	420.6511	105.8412	237.4643	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	365	383	2	15	0.0000	0.0000	0.00	0.00	Low	2267.1648	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	365	383	3	15	0.0992	0.0000	11.10	11.16	Medium	756.3931	22832.9432	29868.0000	21869.0183	10784.1095	4901.2050	1895.9469	530.9563	231.0685	391.9506	36.9163	49.2217	41.9296	40.1066	88.8725	113.9391	87.9610	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	365	388	3	20	0.0006	0.0000	12.14	12.44	High	920.1550	13091.9688	22373.0000	18018.9107	10459.1684	4329.8506	1651.9867	740.1337	336.9520	159.0878	131.0938	110.9518	235.9006	662.9796	125.9729	245.1181	355.0457	771.8830	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	365	390	3	22	0.0003	0.0000	12.78	12.89	High	1012.8517	22291.0092	39601.0000	34044.1098	19059.9640	9128.7451	3673.9770	1542.7078	368.0020	204.2441	183.0946	146.8382	745.0680	175.2390	97.8921	429.0335	342.0182	697.9348	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	369	381	2	9	0.0021	0.0000	11.84	11.99	High	782.8828	99955.0000	89191.5540	38029.7241	10670.4079	2868.9304	959.3606	222.6815	329.4466	147.9459	149.4711	123.5425	356.9004	154.0468	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	372	378	1	4	0.0023	0.0000	12.60	12.74	Medium	974.4771	93159.0000	46517.6641	12405.5633	2558.7274	534.4897	380.9661	369.5940	960.9443	1100.2528	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	372	381	2	6	0.1004	0.0000	12.93	13.23	Medium	643.3162	1431837.0000	1344902.0885	780753.7224	258029.9835	51256.4218	6860.4077	1857.1167	349.5749	502.5139	349.5749	218.4843	240.3328	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	372	383	2	8	0.0017	0.0000	13.31	13.40	High	757.3717	64617.0000	64177.2475	26249.0848	6799.4023	2067.6257	505.8140	575.8195	413.1307	201.1424	147.8988	99.5852	79.8654	106.4872	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	372	390	2	15	0.0012	0.0000	13.65	13.80	Medium	1142.0597	18416.9379	24377.0000	14690.9226	6821.9147	2335.9664	1044.1175	344.8154	428.8805	216.1141	287.1602	97.0840	104.1514	174.8255	161.0627	124.9816	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	375	381	1	4	-0.0019	0.0000	12.97	13.11	Medium	865.4454	53636.0000	20397.2116	4625.9626	2727.6548	1294.7228	1678.3102	1419.8590	983.1092	2855.2447	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	379	390	2	10	0.0470	0.0000	10.53	10.60	Medium	664.3301	16767.0000	13809.9086	5770.9079	1616.9595	485.0878	340.0220	271.9664	180.1170	180.1170	183.9547	416.0089	565.9358	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	382	388	1	5	0.0010	0.0000	5.83	6.13	Medium	738.4145	650916.0000	235515.6816	48787.6614	7856.4821	1042.8959	178.7821	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	382	389	1	6	0.0004	0.0000	6.20	6.39	Medium	853.4414	18370.0000	7568.8829	1531.8845	555.0103	264.8913	389.0678	146.0406	223.9663	246.9516	241.0651	849.0536	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	382	390	1	7	0.0009	0.0000	8.08	8.39	High	1016.5047	330890.0000	168466.8611	43437.0439	8517.7604	1237.0192	181.7661	363.5322	828.0455	257.5019	3408.1140	1479.3739	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	382	392	2	9	0.0010	0.0000	8.50	8.79	Medium	617.7741	94446.0000	55497.3833	20089.6809	6244.5185	2268.3757	3810.4101	13140.4384	5901.5239	2343.3157	1125.5409	2694.9572	935.3087	1053.4833	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	383	389	1	5	0.0035	0.0000	6.21	6.31	Medium	754.3730	4219.0000	1220.0239	328.0050	157.0175	198.0262	588.9926	256.9962	283.9705	86.0088	118.9702	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	383	390	1	6	0.0003	0.0000	8.08	8.27	High	917.4363	84862.0000	33430.7203	7892.4833	1715.7572	543.8627	234.3789	95.8234	59.5659	218.8400	11753.9082	4568.4464	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	384	390	1	5	0.0103	0.0000	8.13	8.27	High	788.3937	242790.0000	85468.3040	15674.7462	2504.4028	437.1591	114.8469	55.5711	92.6184	59.2758	51.8663	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	389	399	2	8	0.0106	0.0000	7.68	7.89	Medium	675.2969	96121.0000	57175.3845	26956.7080	9494.0296	2569.6802	868.2938	485.4818	384.2787	475.2148	541.2169	560.2842	346.1441	579.3514	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	389	407	3	16	0.0019	0.0000	9.78	9.85	Medium	746.7038	16456.8820	20230.0000	13009.1232	7816.9572	3235.0713	1426.1479	433.0921	95.0765	137.9844	70.0726	50.9339	79.9507	66.9857	176.8794	325.0506	100.9416	772.9598	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	390	399	2	7	0.0004	0.0000	6.40	6.52	Medium	617.7834	56231.0000	38155.7388	16202.1816	4956.8397	1980.3334	458.1881	227.3780	298.5945	1238.9954	1034.7843	3118.9393	165.5998	332.9157	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	390	400	2	8	0.0007	0.0000	8.91	9.03	Medium	683.3036	22529.0000	16312.9417	8382.8437	3631.9354	1083.9084	547.9702	281.8918	235.1390	275.0164	397.0549	657.9767	377.1162	366.1156	247.1710	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	390	406	2	14	0.2022	0.0000	6.76	6.80	Medium	1005.4965	936.9940	1595.0000	779.9887	522.0044	359.0119	148.9981	125.9986	140.9908	68.9986	56.9999	48.9927	94.9918	50.9884	76.0080	200.0108	453.0058	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	391	399	1	6	0.0044	0.0000	4.78	5.00	Medium	1071.4962	10008.0000	4547.9247	2019.9255	549.0007	187.0726	131.0271	29.9316	32.9859	32.9859	80.0212	144.9240	103.9971	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	391	400	2	7	0.0751	0.0000	7.38	7.60	Medium	601.7720	783198.0000	687089.3815	331396.6665	151142.2157	42078.8916	9966.9967	2497.7246	8963.1266	10301.6201	4744.4817	1505.8053	764.8535	1302.6411	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	391	404	2	11	0.0034	0.0000	6.63	6.74	High	816.4013	134470.0000	128242.5422	73984.6615	28794.0415	9420.1842	2895.2036	779.7147	510.9183	305.7302	640.1868	389.8573	656.6018	320.0934	724.3139	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	391	406	2	13	0.0048	0.0000	5.46	5.54	Medium	923.9648	85245.0000	75969.3138	47723.4120	20847.2055	7699.1707	2246.4044	868.9046	219.8276	169.0982	585.3399	998.9801	313.4820	158.6921	421.4447	330.3919	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	391	407	2	14	0.0039	0.0000	8.03	8.17	High	980.5069	120741.1068	129089.0000	84061.9846	37364.6027	12005.7596	4365.0145	1412.3264	850.9415	453.0475	336.8310	384.1055	90.6095	271.8285	267.8890	547.5966	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	391	410	3	17	0.0022	0.0000	7.76	7.99	Medium	772.7339	106248.7205	134206.0000	100709.2800	48138.8638	20711.9781	7931.3319	2377.5565	1261.4770	552.9201	288.7472	352.2306	333.7999	215.0245	321.5128	554.9680	892.8636	2953.0030	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	400	406	1	5	0.0008	0.0000	3.17	3.24	Medium	794.4441	24451.0000	7730.9708	2321.0448	590.9878	89.1705	35.0712	10.8199	27.9824	14.1777	35.0712	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	400	407	1	6	0.0003	0.0000	4.86	4.92	Medium	907.5281	7749.0000	2617.0537	988.0315	185.0490	100.0329	0.0000	0.0000	0.0000	21.0471	19.0370	13.0066	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	400	410	2	9	0.0006	0.0000	4.32	4.45	Medium	632.3581	16670.0000	9678.9528	3808.9049	1261.9191	347.9753	246.9912	228.9311	7971.8898	54.9435	525.0153	77.0735	487.8776	136.0868	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	400	425	3	24	0.0193	0.0000	11.81	12.11	Medium	1015.5146	14625.1107	25059.0000	23885.8710	12278.8526	7164.9583	2454.8528	1142.9214	1054.9749	594.9768	617.1546	765.1340	630.1554	440.8793	419.0839	290.9880	364.0218	864.9341	1142.9214	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	401	407	1	5	0.0012	0.0000	4.10	4.21	High	776.4876	22326.0000	7957.0975	1324.8770	261.9775	73.9260	13.9676	41.9028	0.0000	0.0000	11.9236	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	401	425	3	23	0.0093	0.0000	11.49	11.80	Medium	971.8344	27229.8338	48998.0000	38173.3560	23161.0596	9899.7866	3751.7657	1546.9118	740.9326	405.2326	234.0181	234.0181	231.7751	115.8875	240.7470	215.3265	133.8314	778.3157	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	405	425	3	19	0.0419	0.0000	10.83	11.14	High	828.7482	454141.4401	518396.0000	419075.5206	232940.5889	89315.0756	24902.3117	6598.1073	2650.9172	1361.5545	610.0855	404.4202	254.1264	175.0244	206.6652	894.8527	894.8527	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	407	424	3	16	0.0015	0.0000	9.63	9.94	Medium	713.3590	53959.5845	66973.0000	30362.9328	14433.9155	4079.5944	1259.0331	737.8425	338.2630	192.1252	277.9684	458.8522	453.7425	1281.5159	267.7489	188.0374	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	407	425	2	17	0.0018	0.0000	10.64	10.78	High	1135.0551	68065.5709	73768.0000	48374.9686	21458.9632	6507.2527	2948.0185	712.5222	199.2361	292.6632	253.2662	75.4170	92.3015	264.5225	105.8090	245.3868	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	408	423	2	14	0.0018	0.0000	5.91	5.99	Medium	956.4508	2364.9829	2528.0000	1163.9948	490.0158	182.9989	76.9953	186.0077	32.0171	155.9965	95.0098	67.0044	88.9921	38.9991	77.9983	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	408	424	2	15	0.1072	0.0000	9.20	9.25	Medium	1012.9929	1243.9975	1603.0000	1007.0025	519.9996	192.9911	552.9965	646.9971	365.9982	108.9947	125.9946	88.0078	48.9938	52.0024	58.9980	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	408	425	2	16	0.0000	0.0000	0.00	0.00	Low	2156.0189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	408	425	3	16	0.0862	0.0000	10.16	10.46	Medium	719.3445	876923.2998	1051719.0000	843222.3293	483520.6378	206225.8431	52132.1677	10840.4548	2768.2700	714.1156	505.4905	473.3944	328.9616	232.6731	328.9616	1115.3176	2094.2506	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	411	420	2	8	0.0011	0.0000	5.91	6.05	Medium	593.2622	10361.0000	6732.9504	1605.0183	695.9506	283.9453	215.0143	307.9763	473.0314	338.0151	353.0345	920.9251	294.0636	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	411	425	2	13	0.0049	0.0000	10.48	10.61	Medium	900.4227	199392.0000	153367.6957	82610.6902	32789.3123	8881.1360	2723.0616	897.5454	2707.8489	2683.5087	1399.5624	727.1639	568.9525	209.9344	553.7399	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	413	425	2	11	0.0012	0.0000	9.50	9.63	Medium	754.3697	42443.0000	31628.7295	12013.0496	3582.0895	1382.0609	505.1582	281.0752	202.7109	222.7877	275.8941	303.7425	222.7877	433.9179	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	415	425	2	9	0.0009	0.0000	10.19	10.44	Medium	618.8057	40990.0000	24548.9664	8516.9883	2110.9522	756.8154	429.6960	487.8645	502.2502	1619.9603	512.8832	4717.2744	3129.8384	3627.0849	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	418	425	1	6	0.0006	0.0000	9.51	9.75	Medium	908.4658	62113.0000	24384.5772	7337.7408	1708.8539	859.6397	470.1007	646.3884	261.5883	253.0582	203.7735	164.9144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	426	441	2	12	0.0007	0.0000	6.50	6.80	Medium	941.9251	267686.0000	217028.4617	135074.5149	47916.7539	15305.0956	5138.4602	1233.5572	535.0861	416.6319	571.8477	498.3244	490.1552	379.8703	1041.5798	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	426	445	3	16	0.0012	0.0000	6.24	6.40	High	790.3770	192634.5011	255651.0000	176293.2783	84339.2786	29339.3022	10325.9052	3159.7972	1224.9090	429.1083	413.5043	124.8315	132.6335	269.1679	288.6728	358.8905	717.7811	3635.7173	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	426	448	3	19	0.0050	0.0000	9.09	9.30	High	909.1002	153470.5682	207572.0000	172167.4098	96588.2069	36975.5936	12355.8155	4310.7575	1583.6728	462.4325	361.0774	209.0448	164.7020	199.5428	139.3632	345.2407	579.6243	3370.0558	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	426	453	4	24	-0.0005	0.0000	13.41	13.64	Medium	847.6572	92220.4563	194751.7144	211162.0000	130589.5277	73197.0268	30777.7436	11071.2235	3905.2162	1549.8424	699.2013	277.1028	2168.4905	3866.5507	4246.7615	3273.6796	2725.9182	3950.3260	5026.5159	4942.7406
	apo BRD4(1-477) wt	1s	N66428_23_01_06	428	445	3	14	0.0152	0.0000	6.31	6.37	Medium	712.3435	1737.0000	1632.9947	1307.9913	867.0025	636.9928	86.0085	97.0080	87.9963	0.0000	87.9963	75.9896	41.0031	319.9939	64.9901	49.0076	102.9981	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	429	441	2	9	0.0033	0.0000	5.21	5.50	High	767.8534	594898.0000	448486.0088	229290.1287	74790.0301	17020.4280	4865.5730	1443.3323	708.0498	462.9556	326.7922	562.8088	435.7230	698.9722	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	429	445	3	13	0.0127	0.0000	5.28	5.38	Medium	674.3292	39098.7859	41908.0000	27012.7067	12607.8909	2846.3036	1220.7579	530.7643	329.9691	118.9424	81.8528	239.1637	86.9686	203.9926	218.0610	367.6982	439.9589	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	429	448	3	16	0.0275	0.0000	8.54	8.66	Medium	793.0524	6634.9915	10199.0000	7788.9639	3582.9950	1275.0501	549.0512	208.0730	255.0723	1313.0230	1332.9432	892.0526	495.9825	382.0637	103.9587	260.0523	154.0705	735.9590	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	429	453	3	21	0.0000	0.0000	0.00	0.00	Low	3039.4638	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	429	453	4	21	0.0010	0.0000	13.38	13.49	High	760.6214	70044.4907	102656.0000	88631.7509	67195.1542	35374.6921	12429.6233	4456.4938	2061.4221	717.4250	419.8033	250.6288	220.8667	197.3702	104.9508	206.7688	869.3687	1267.2420	2183.6036	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	430	441	2	8	0.0013	0.0000	4.85	5.15	High	716.3488	243506.0000	202265.8521	84873.1831	23334.3661	4785.7744	1627.4606	880.6122	196.9302	211.7928	572.2122	1393.3738	360.4193	196.9302	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	430	445	2	12	0.0000	0.0000	0.00	0.00	Low	1917.9640	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	430	445	3	12	0.0003	0.0000	5.02	5.30	High	639.9928	79454.4932	86268.0000	47243.0343	17774.8807	4526.9803	1349.2744	248.7930	226.4148	347.5204	46.0728	190.8730	193.5057	135.5856	126.3711	531.8116	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	430	448	3	15	0.0240	0.0000	8.36	8.50	Medium	758.7160	1749.9849	2267.0000	1566.9922	1095.9848	487.9922	96.9965	181.9896	216.9969	333.9877	115.9877	166.0080	398.9865	516.0119	281.9956	976.9876	706.9954	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	430	453	3	20	0.0652	0.0000	13.37	13.41	Medium	979.4897	5975.9720	8781.0666	9342.0000	5824.0139	2452.9967	824.9356	451.0275	145.9710	204.9866	87.9532	51.0328	36.0651	78.9726	14.9677	79.9704	135.9925	287.9506	92.9425	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	431	441	2	7	0.0900	0.0000	4.10	4.40	Medium	634.8171	548938.0000	391573.2605	149675.3357	33689.3055	6566.9855	1867.9053	577.9617	552.8330	368.5553	1356.9536	896.2595	628.2193	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	431	445	2	11	0.0008	0.0000	4.29	4.48	Medium	877.9540	31865.0000	31532.9058	15784.9296	5906.2204	1182.9945	625.7764	156.0794	126.9057	103.0805	172.1250	164.8315	52.0265	111.8326	162.8866	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	431	448	2	14	0.0000	0.0000	0.00	0.00	Low	2111.0702	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	431	448	3	14	0.0072	0.0000	7.71	7.86	High	704.3616	135766.4517	156082.0000	88483.3824	38366.1393	12910.9716	2867.5170	1436.1402	735.9325	192.9144	281.0357	281.0357	159.5711	707.3526	292.9440	254.8375	428.6986	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	431	453	3	19	0.0000	0.0000	0.00	0.00	Low	2773.3913	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	431	453	4	19	0.0012	0.0000	13.20	13.49	High	694.1033	200989.4668	299095.0000	265961.1067	152949.8853	71169.4122	23645.5512	8365.6235	2409.7377	689.1485	611.5622	146.0447	474.6453	666.3290	177.9920	333.1645	438.1341	5221.0983	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	442	448	1	5	0.0011	0.0000	3.53	3.59	High	861.4611	22361.0000	8087.9705	2596.9264	396.1413	96.9028	16.0367	8.8714	30.0262	73.0183	0.0000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	442	450	2	7	0.0318	0.0000	8.69	8.79	Medium	554.3026	71853.0000	43007.6414	14581.1100	3852.7724	858.4863	522.9859	164.4610	393.6099	247.7879	155.6897	101.9658	590.9631	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	442	452	2	9	0.0059	0.0000	11.33	11.42	Medium	684.3441	7681.0000	5175.9872	2416.0545	932.0106	467.9978	159.9842	155.9993	75.0109	154.9444	1843.9791	622.0045	400.9568	125.0573	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	442	453	2	10	0.0224	0.0000	9.30	9.61	High	762.3947	742325.0000	500787.3833	366120.3075	106244.2271	33728.5724	8367.3491	2171.4630	846.2003	1050.0869	427.1002	766.9111	755.5841	483.7353	438.4272	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	446	453	1	6	0.0182	0.0000	10.38	10.50	Medium	1037.5084	38714.0000	19979.9330	5242.7977	1189.1551	290.0522	83.2940	47.8498	547.0232	415.2887	316.0447	138.8234	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	453	467	2	10	0.0013	0.0000	6.72	7.01	Medium	857.9271	46893.0000	43041.2411	19980.7756	6550.0652	2263.2572	1380.9947	583.1662	990.3092	1629.2876	2311.1984	1327.3291	651.8581	772.0691	6892.8095	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	454	466	2	8	0.0208	0.0000	8.16	8.16	Low	744.3580	597.0000	271.0026	427.9980	162.9987	15.0036	56.9990	29.9980	6.9962	85.0020	33.0042	87.9991	23.0018	46.9966	NaN	NaN	NaN	NaN	NaN	NaN
	apo BRD4(1-477) wt	1s	N66428_23_01_06	454	467	2	9	0.0559	0.0000	7.22	7.51	High	779.8765	1170502.0000	1126814.9135	695302.2354	271701.8137	61946.6444	16634.2410	4649.7623	1542.0137	434.6550	273.9094	1524.1530	1917.0868	720.4250	291.7700	NaN	NaN	NaN	NaN	NaN
